Guest_ID,Gender,Frequent_Traveler,Age,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
14560,Male,1,30,Business travel,Business,1532,1,1,1,1,5,4,5,5,4,3,4,3,5,5,2,0,1
14751,Male,1,30,Business travel,Eco,2680,4,5,5,5,4,4,4,4,3,3,2,5,5,4,0,0,1
17961,Male,1,53,Business travel,Eco,1848,3,3,5,5,3,3,3,3,1,5,3,2,3,3,30,2.2,0
18322,Male,1,36,Business travel,Business,625,3,3,3,3,4,4,4,5,5,5,5,3,5,5,8,0,1
14541,Male,0,21,Business travel,Eco,2021,0,0,0,1,4,0,4,4,2,3,5,5,1,4,0,0,1
21531,Female,1,55,Business travel,Business,2582,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,0,1
21425,Male,1,38,Business travel,Business,2824,3,3,3,3,4,4,5,5,5,5,5,5,5,3,0,0,1
19641,Female,1,30,Business travel,Business,3493,1,1,1,1,4,4,4,4,3,4,5,4,4,4,0,0.5,1
11183,Female,1,37,Personal Travel,Eco Plus,1425,1,1,1,1,4,5,4,5,5,5,4,5,5,4,0,0,1
21235,Male,1,52,Personal Travel,Eco,1180,3,2,3,4,5,3,5,5,3,3,4,2,3,5,0,0,0
18400,Male,1,9,Personal Travel,Eco,2122,1,5,1,2,2,1,2,2,5,4,4,4,4,2,98,9.5,0
10714,Female,1,51,Business travel,Business,519,4,4,4,4,5,2,5,5,5,5,5,3,5,4,0,0,1
10775,Male,1,56,Personal Travel,Eco,1538,3,4,3,4,3,3,3,3,5,4,4,4,5,3,0,0,0
18747,Male,1,51,Business travel,Eco Plus,2338,4,5,5,5,4,4,4,4,5,4,1,4,3,4,0,0,1
18146,Female,1,8,Personal Travel,Eco,974,4,4,4,4,4,1,5,4,4,4,4,3,4,5,0,0,1
22325,Male,1,36,Business travel,Business,3186,2,2,2,2,3,4,5,5,5,5,5,4,5,3,0,0,1
21389,Male,1,9,Personal Travel,Eco,1555,2,4,2,2,5,2,5,5,4,3,4,5,4,5,0,0,0
16191,Female,0,22,Business travel,Business,1946,3,4,4,4,1,4,1,1,4,1,3,4,4,1,23,2.1,0
10849,Female,1,56,Business travel,Business,1882,4,4,4,4,3,5,5,5,5,5,5,5,5,4,0,0,1
11339,Male,1,50,Business travel,Business,685,4,4,4,4,5,4,5,2,2,2,2,3,2,5,14,0.4,1
15039,Male,1,29,Business travel,Business,3398,5,5,5,5,4,4,4,4,4,4,4,3,5,4,0,0,1
11430,Male,1,56,Business travel,Business,3397,5,5,5,5,2,5,4,5,5,5,5,4,5,3,21,4.2,1
20642,Female,1,50,Business travel,Business,2550,2,2,2,2,2,4,5,4,4,4,4,3,4,3,25,2.6,1
14384,Female,1,31,Business travel,Business,4237,4,4,4,4,4,4,4,4,2,4,5,3,5,4,19,0.8,1
19889,Female,1,57,Business travel,Business,2569,5,5,5,5,4,4,4,4,4,4,4,3,4,3,0,0,1
19090,Male,1,59,Business travel,Business,2427,5,5,5,5,3,5,5,3,3,4,3,4,3,3,26,3,1
11118,Male,1,39,Business travel,Business,3458,3,3,3,3,1,4,4,3,3,3,3,2,3,3,0,0,0
11987,Female,1,59,Business travel,Business,2212,1,1,4,1,4,5,4,4,4,4,4,4,4,3,4,0.6,1
11330,Male,1,45,Business travel,Business,1827,4,4,4,4,4,3,2,4,4,4,4,4,4,3,0,0,1
22857,Female,1,69,Personal Travel,Eco,627,4,4,4,4,4,4,4,4,3,5,5,3,5,4,9,0,1
22760,Female,1,24,Business travel,Business,2030,1,1,1,1,4,4,4,4,5,4,5,3,5,4,59,7,1
17150,Male,0,17,Business travel,Eco,3316,3,3,3,4,3,1,1,2,2,4,4,1,2,1,188,17.5,0
16421,Male,1,16,Personal Travel,Eco,1763,4,5,4,3,4,4,3,4,4,4,4,3,5,4,0,0,0
10550,Female,0,25,Business travel,Business,2912,0,0,0,4,4,0,5,4,3,3,4,4,4,4,13,0.1,1
14783,Female,1,40,Business travel,Eco,1632,4,3,2,3,4,4,4,4,5,3,2,4,4,4,0,0,1
14510,Male,1,17,Personal Travel,Eco,2357,2,4,2,2,5,2,4,5,5,2,4,5,5,5,0,0.4,0
15455,Male,0,25,Business travel,Business,1788,3,0,3,5,3,3,3,3,5,3,4,3,5,3,24,2.6,0
19003,Male,1,51,Business travel,Eco Plus,1647,5,2,2,2,5,5,5,5,2,1,5,2,4,5,0,0.4,1
19747,Female,0,24,Business travel,Eco,1070,4,4,4,4,4,4,4,4,1,3,4,2,4,4,0,2.4,0
12635,Male,1,55,Business travel,Business,1052,2,2,2,2,4,5,5,3,3,3,3,4,3,5,15,0.6,1
19278,Male,1,62,Personal Travel,Eco Plus,3725,4,4,4,5,2,4,2,2,5,3,5,1,1,2,39,3.7,0
18058,Male,1,40,Business travel,Business,4009,3,3,3,3,4,5,4,4,4,4,4,3,4,5,2,0.3,1
19332,Female,1,58,Business travel,Eco Plus,60,2,4,4,4,4,3,3,2,2,2,2,2,2,3,30,5.1,0
11051,Male,1,51,Business travel,Business,2580,5,5,5,5,5,5,5,3,4,3,4,5,5,5,0,0,1
13970,Male,1,36,Personal Travel,Eco Plus,1756,3,5,3,2,2,3,4,2,2,5,5,1,1,2,25,1.2,0
21676,Male,1,31,Personal Travel,Eco,1731,2,4,2,3,2,2,2,2,1,4,5,1,5,2,0,0,0
13643,Male,1,51,Business travel,Business,2137,4,4,4,4,4,4,4,3,2,4,4,4,3,4,203,26.8,1
16601,Male,1,29,Business travel,Eco Plus,2514,2,2,5,2,2,2,2,2,1,2,4,4,3,2,0,0,0
20024,Male,1,19,Personal Travel,Eco,2707,4,4,4,4,5,4,1,5,4,2,5,4,5,5,0,0,0
11546,Female,0,24,Business travel,Eco,2057,3,3,3,4,1,3,1,1,4,3,2,4,3,1,0,0,0
12677,Male,1,46,Business travel,Eco,1861,5,4,4,4,5,5,5,5,5,1,5,1,2,5,0,0,1
21133,Male,0,23,Business travel,Eco,2086,5,5,5,3,5,5,5,5,5,3,3,5,2,5,28,3.2,1
11385,Female,0,19,Business travel,Eco,2614,4,4,4,3,4,4,4,4,3,5,5,5,4,4,6,3,1
22171,Female,1,22,Business travel,Eco,3126,5,1,1,1,5,4,4,5,3,2,2,3,3,5,11,0.4,1
12628,Male,1,70,Personal Travel,Eco,1737,2,5,2,3,2,2,2,2,1,2,5,2,2,2,0,0,0
13568,Female,0,68,Business travel,Business,2059,2,2,2,4,3,2,3,3,3,4,5,4,5,3,0,0,0
20243,Female,1,55,Business travel,Business,315,3,5,4,5,1,3,3,3,3,3,3,4,3,1,0,0,0
13239,Female,1,39,Business travel,Business,2092,1,1,1,1,5,4,4,5,5,5,5,4,5,3,0,0.4,1
20552,Female,1,41,Business travel,Business,3745,4,4,4,4,2,3,5,5,5,5,5,4,5,4,11,0.5,1
16231,Female,1,46,Business travel,Eco,376,4,1,5,5,3,4,3,4,4,4,4,3,4,2,0,0,1
11827,Male,1,47,Personal Travel,Eco,2236,0,5,0,5,1,0,1,1,4,5,4,4,2,1,0,0,1
14093,Female,1,57,Business travel,Business,338,2,5,5,5,4,2,2,2,2,1,2,1,2,2,0,2.1,0
15785,Female,0,35,Business travel,Business,1993,1,1,1,4,1,1,1,1,3,5,5,4,4,1,0,0,0
17874,Male,0,26,Business travel,Business,1205,1,0,1,2,5,1,5,5,4,3,4,5,5,5,0,0,0
11948,Female,0,22,Business travel,Business,2350,4,0,4,1,4,4,4,4,4,3,5,3,5,4,0,0,1
11199,Male,1,45,Personal Travel,Eco,1632,3,3,3,4,4,3,1,4,3,5,4,4,3,4,42,4,0
18151,Female,1,43,Personal Travel,Eco Plus,869,4,4,4,1,2,5,5,1,1,4,1,4,1,3,0,0.5,0
15748,Male,1,19,Personal Travel,Eco,879,2,4,2,4,4,2,4,4,3,5,5,3,4,4,0,0,0
13536,Male,1,23,Personal Travel,Eco,1119,4,5,4,4,5,4,5,5,2,3,2,2,1,5,0,1.3,0
19373,Female,1,35,Business travel,Eco,2058,3,4,4,4,3,3,3,1,5,3,2,3,3,3,131,13.1,0
14427,Male,1,41,Personal Travel,Eco,1190,2,5,0,5,3,0,3,3,1,1,1,3,4,3,31,4.2,0
21695,Male,1,53,Personal Travel,Eco,2218,5,1,5,2,2,1,2,2,2,3,1,4,1,2,0,0,1
11248,Female,1,57,Business travel,Business,2613,2,2,2,2,4,4,4,4,3,5,4,4,3,4,0,0,1
13951,Male,0,32,Business travel,Eco,1115,3,0,2,4,5,2,5,5,5,4,2,2,4,5,40,3.2,0
18793,Male,0,22,Business travel,Eco,1579,2,5,2,3,4,2,4,4,3,2,1,4,5,4,0,0,0
16992,Male,0,26,Business travel,Eco,2099,4,0,4,4,5,4,4,5,3,1,4,3,3,5,5,4.1,0
15619,Female,0,20,Business travel,Eco,1446,4,0,4,2,4,4,4,4,4,5,5,4,4,4,0,0,0
22783,Male,0,37,Business travel,Business,2152,2,2,2,2,5,2,2,5,5,2,5,3,5,5,0,0,0
21910,Male,1,45,Business travel,Eco,1918,4,1,3,3,4,4,4,4,1,4,2,5,2,4,60,6.3,1
17464,Male,1,40,Business travel,Business,3359,3,3,3,3,3,5,5,4,4,4,4,3,4,3,63,5.3,1
19541,Male,1,22,Business travel,Eco,2017,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,6.2,1
18507,Female,1,48,Business travel,Business,2571,4,4,4,4,4,5,5,5,5,5,3,3,5,1,0,0,1
17666,Female,1,15,Personal Travel,Eco,1230,4,4,4,4,3,4,4,5,5,5,5,5,5,4,0,0,1
14907,Female,1,66,Personal Travel,Eco,696,1,1,1,1,4,3,3,5,5,5,5,2,5,5,0,0.8,1
17603,Male,1,53,Personal Travel,Eco,2040,5,4,2,4,2,2,2,2,5,2,4,4,5,2,35,3.8,1
22181,Male,1,34,Business travel,Eco Plus,1510,1,0,0,4,3,0,3,3,2,1,4,2,4,3,0,0,0
15841,Female,1,32,Business travel,Business,3236,1,1,1,1,5,5,5,5,2,2,4,3,4,5,0,0.4,1
16197,Female,1,65,Personal Travel,Eco,1037,5,4,5,5,3,4,4,4,4,5,1,4,4,1,1,0,1
16031,Female,1,34,Business travel,Business,2548,2,3,3,3,2,1,2,2,2,2,2,4,2,3,0,0,0
10389,Male,1,49,Business travel,Business,1990,2,2,2,2,4,5,5,4,4,4,4,5,4,5,0,0,1
21336,Female,1,34,Personal Travel,Eco,1910,5,5,5,5,2,4,4,3,3,3,3,5,3,4,0,0,1
15400,Male,1,46,Personal Travel,Business,774,2,4,2,5,4,2,5,5,5,2,5,2,5,4,0,2.1,0
15560,Male,1,55,Personal Travel,Business,263,4,4,4,3,4,4,4,1,1,4,1,3,1,3,0,1.4,0
17787,Female,1,54,Business travel,Business,3085,4,4,4,4,2,5,5,4,4,4,4,3,4,5,80,9.3,1
14650,Female,1,33,Business travel,Business,2667,4,4,4,4,3,1,2,4,4,5,4,2,4,2,61,6.8,1
17992,Female,1,26,Personal Travel,Eco,1498,2,3,2,2,5,4,5,5,5,5,5,5,5,4,0,0,1
13202,Male,1,18,Personal Travel,Eco,2363,1,5,1,3,4,1,2,4,5,3,4,4,4,4,0,0,0
18994,Female,1,60,Personal Travel,Eco,1027,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,0,1
15081,Female,1,44,Business travel,Business,2730,4,4,4,4,5,4,4,4,4,4,4,3,4,3,0,0,1
12273,Female,1,58,Personal Travel,Eco,221,2,3,2,3,3,4,5,2,2,2,2,2,2,4,12,4.8,1
22806,Male,1,27,Personal Travel,Eco,1861,2,5,2,2,4,2,4,4,5,4,2,5,1,4,0,0,0
14306,Male,1,43,Business travel,Business,713,2,2,2,2,4,5,5,5,5,5,5,3,5,3,13,0.5,1
15679,Female,1,43,Business travel,Eco,397,4,5,5,5,4,4,3,4,4,4,4,4,4,3,0,0,0
13495,Female,1,54,Business travel,Business,2600,0,0,0,3,3,5,5,3,3,3,3,5,3,3,0,0,1
17517,Male,1,56,Personal Travel,Eco,2565,2,3,2,3,3,2,3,3,1,4,3,1,3,3,24,3.5,0
14352,Female,1,14,Personal Travel,Eco,2650,1,1,2,1,4,2,4,5,5,5,5,3,5,5,11,1.3,1
19903,Male,1,36,Business travel,Eco,1406,5,3,3,3,5,5,5,5,2,5,1,4,5,5,9,1.3,1
11788,Male,1,9,Business travel,Business,4608,4,3,3,3,4,4,4,4,3,1,4,1,3,4,0,0,0
12549,Male,0,32,Personal Travel,Eco,1715,3,4,3,4,5,3,5,5,5,4,5,3,5,5,1,1.1,0
13556,Male,1,39,Business travel,Business,2301,1,1,1,1,2,5,4,2,2,2,2,4,2,3,7,0.9,1
22751,Female,1,58,Personal Travel,Eco,83,3,2,4,4,5,4,5,3,3,3,3,4,3,4,0,0,1
18052,Female,1,69,Business travel,Business,3572,1,1,3,1,2,4,5,4,4,4,4,5,4,5,27,2.5,1
13053,Female,1,59,Business travel,Business,2447,3,3,3,3,5,4,4,4,4,4,4,4,4,5,20,1.6,1
12685,Female,1,53,Personal Travel,Eco,2409,0,4,0,2,5,4,4,4,4,4,2,4,4,3,69,6.5,1
21431,Female,1,18,Business travel,Business,3133,2,2,2,2,2,2,2,2,3,3,3,1,3,2,0,0,0
10570,Female,1,47,Personal Travel,Eco Plus,2089,4,5,4,4,2,4,4,4,4,4,4,5,4,5,5,2.3,0
10990,Male,1,35,Personal Travel,Eco,2339,2,5,2,3,4,2,2,4,4,5,4,3,5,4,0,0,0
19570,Female,1,28,Personal Travel,Eco,1505,5,5,0,3,3,0,3,3,4,4,5,5,2,3,0,0,1
21464,Male,0,22,Business travel,Eco,1674,5,0,5,4,5,5,5,5,1,5,2,1,5,5,0,0,1
10725,Female,1,47,Business travel,Business,4143,4,1,1,1,4,4,4,1,1,2,4,4,2,4,210,16.1,0
10122,Female,1,68,Personal Travel,Eco,679,5,4,4,4,5,4,4,5,5,5,5,5,5,5,0,0,1
13876,Male,1,60,Business travel,Business,244,4,4,4,4,3,4,4,4,4,4,4,5,4,4,0,0,1
10011,Male,1,8,Personal Travel,Eco,2188,3,5,3,3,5,3,5,5,5,3,5,5,5,5,1,0,0
15216,Female,0,37,Business travel,Business,2187,2,2,2,3,1,2,1,1,3,4,4,4,5,1,12,0,0
11149,Male,1,38,Personal Travel,Eco,3306,2,4,1,3,3,1,2,3,3,1,3,1,1,3,0,0,0
10552,Female,1,27,Personal Travel,Business,2272,4,4,4,5,3,4,3,3,3,3,4,3,4,3,0,0,1
14451,Male,1,30,Business travel,Business,3332,5,5,5,5,4,4,4,3,5,5,5,4,5,4,0,0.9,1
17440,Male,0,28,Business travel,Eco,2607,2,2,2,4,5,2,2,5,3,2,2,3,2,5,26,1.4,0
20792,Female,1,53,Business travel,Business,2436,5,5,5,5,2,5,5,4,4,4,4,5,4,3,13,2.3,1
15153,Female,1,67,Personal Travel,Eco,775,5,5,5,5,5,5,5,4,4,4,4,4,4,3,0,0,1
14283,Male,1,49,Business travel,Business,1800,2,2,2,2,4,5,4,4,4,4,4,3,4,3,1,0,1
17610,Male,1,50,Business travel,Business,1346,5,5,2,5,5,5,4,4,4,5,4,5,4,3,3,0,1
15191,Male,1,58,Business travel,Business,688,4,3,4,4,4,5,5,5,5,4,5,5,5,4,83,9.4,1
17391,Female,0,43,Business travel,Eco,2043,4,3,3,5,4,3,4,4,3,1,5,5,4,4,6,0,0
17615,Female,1,37,Business travel,Business,689,2,2,2,2,2,4,5,5,5,5,5,5,5,5,0,0,1
19467,Female,0,14,Business travel,Eco,2873,2,2,2,4,2,4,2,2,4,4,3,2,2,2,175,16.5,0
15561,Male,1,52,Personal Travel,Eco,1836,4,5,4,2,2,4,2,2,4,3,5,5,5,2,2,0,0
13192,Female,0,26,Business travel,Eco,2529,2,2,2,3,2,2,2,2,1,1,3,3,3,2,8,1.6,0
16728,Male,1,39,Business travel,Business,1750,4,4,4,4,5,4,4,5,5,5,5,5,5,3,0,0,1
20618,Female,1,36,Personal Travel,Eco,1969,1,1,1,1,4,5,4,5,5,5,5,5,5,5,16,0.9,1
13671,Male,1,33,Business travel,Business,1826,4,4,4,4,5,5,4,5,5,5,4,3,5,5,0,0,1
21391,Male,1,64,Personal Travel,Eco,1153,2,1,2,3,3,2,3,3,1,5,2,3,2,3,0,0,0
14096,Male,1,42,Business travel,Business,343,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,0.5,1
13506,Male,1,22,Business travel,Eco,2072,4,5,5,5,4,4,2,4,4,1,4,2,4,4,0,0,0
13778,Male,0,59,Business travel,Eco,2096,2,2,2,4,2,2,2,1,5,4,3,2,4,2,0,0,0
15347,Male,1,43,Business travel,Business,2177,3,3,3,3,2,1,4,5,5,4,5,3,5,2,0,0,1
10212,Male,1,60,Personal Travel,Eco,1791,3,5,3,5,4,3,4,4,4,2,5,3,5,4,0,0,0
22001,Male,1,62,Business travel,Business,678,1,2,2,2,4,1,3,1,1,1,1,1,1,3,0,0,0
10230,Female,1,15,Personal Travel,Eco,1551,0,0,0,3,3,5,4,2,2,2,2,4,2,4,6,0,1
11894,Male,1,24,Personal Travel,Eco,2605,3,4,2,2,4,2,4,4,2,5,2,2,5,4,0,0,0
15646,Female,1,50,Business travel,Business,1705,0,0,0,2,5,5,4,2,2,2,5,4,2,4,5,0,1
22016,Male,1,50,Business travel,Eco,2637,1,1,2,1,1,1,1,1,1,2,4,1,4,1,0,0,0
18686,Female,1,54,Business travel,Eco,606,4,4,4,4,2,1,1,4,4,4,4,5,4,4,0,0,1
19033,Female,1,23,Business travel,Eco Plus,2433,0,5,0,5,3,0,1,3,4,3,4,5,1,3,9,0.3,1
18142,Male,1,11,Personal Travel,Eco,841,4,4,0,2,2,0,2,2,5,3,4,4,4,2,0,0,0
12977,Male,1,55,Business travel,Eco,2283,3,4,4,4,3,3,3,3,4,1,2,4,2,3,50,6.9,0
11706,Male,1,28,Business travel,Business,4627,5,5,5,5,5,5,3,5,1,1,4,4,5,5,0,0,1
20982,Female,1,63,Business travel,Business,109,2,4,4,4,3,3,3,4,4,4,2,3,4,4,0,0,0
17822,Female,1,33,Personal Travel,Eco,2039,3,5,3,4,3,3,2,3,5,4,5,4,4,3,0,0,0
22187,Male,1,53,Business travel,Business,763,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,0,1
14137,Female,1,58,Business travel,Business,383,5,5,5,5,5,4,4,4,4,4,4,3,4,5,34,2.4,1
16194,Female,1,46,Business travel,Business,1551,4,4,1,4,2,5,5,3,3,2,3,4,3,3,9,0.2,1
17148,Male,1,25,Personal Travel,Eco,1878,1,4,1,3,4,1,4,4,1,4,4,4,3,4,0,0,0
18549,Male,1,40,Business travel,Business,3611,5,5,5,5,3,5,5,5,5,5,4,4,5,3,1,0,1
21340,Male,1,32,Business travel,Eco Plus,1117,4,5,5,5,4,4,4,4,4,1,3,1,4,4,0,0,1
11895,Female,1,25,Personal Travel,Eco,2120,3,3,3,3,3,2,4,4,4,4,4,3,4,4,0,0,1
17119,Female,1,59,Business travel,Business,2536,3,2,2,2,1,3,3,3,3,3,3,4,3,1,0,0,0
12706,Female,1,42,Business travel,Eco,308,4,3,4,4,4,5,5,4,4,4,4,2,4,3,0,0,1
20892,Male,1,44,Business travel,Business,252,1,1,1,1,5,4,4,5,5,4,5,4,5,4,42,4,1
14893,Male,1,65,Personal Travel,Eco,1953,1,4,1,4,2,1,2,2,4,5,4,3,3,2,6,0.8,0
10114,Female,1,62,Personal Travel,Eco,1760,5,5,5,5,4,4,4,4,4,2,4,4,4,4,61,6,1
20440,Male,0,21,Business travel,Eco,1581,2,4,3,3,2,3,2,2,2,4,3,1,3,2,0,0,0
19602,Male,1,41,Personal Travel,Eco,1157,3,5,3,1,3,3,5,3,3,5,5,5,4,3,0,0,0
11716,Male,1,49,Business travel,Business,240,3,3,3,3,5,5,4,4,4,4,5,5,4,5,0,0.3,1
21523,Male,0,35,Business travel,Business,1934,2,2,2,4,4,2,4,4,5,5,5,5,4,4,34,3.7,0
18621,Female,1,60,Personal Travel,Eco,318,4,4,4,4,5,5,4,4,4,4,4,4,4,3,0,0,1
13399,Female,1,49,Business travel,Eco,731,1,1,1,1,4,3,3,1,1,1,1,3,1,4,26,3.2,0
15018,Male,1,55,Personal Travel,Business,908,1,4,1,1,2,5,5,1,1,1,1,4,1,4,10,3.5,0
17217,Male,1,30,Personal Travel,Business,1370,5,4,5,3,5,5,5,5,3,5,3,1,4,5,0,0,1
17250,Female,1,11,Personal Travel,Eco Plus,1671,4,5,4,3,5,4,5,5,5,5,5,3,5,5,42,3.6,0
13850,Female,1,38,Personal Travel,Eco,2098,1,1,1,1,2,1,3,5,5,4,5,2,5,2,0,0,1
11586,Female,1,39,Business travel,Business,1942,1,4,4,4,1,3,3,1,1,1,1,1,1,4,0,0,0
11556,Male,1,58,Business travel,Eco Plus,2306,4,1,2,1,4,4,4,4,3,5,3,2,4,4,0,0,1
13555,Female,1,37,Business travel,Business,410,5,5,5,5,4,5,5,5,5,5,5,3,5,4,2,0.1,1
10300,Female,0,25,Business travel,Business,2432,4,0,4,2,2,4,2,2,4,5,5,5,4,2,5,0,1
16530,Female,0,29,Business travel,Business,1881,1,1,1,1,1,1,1,1,5,4,4,4,4,1,0,0,0
15321,Male,1,26,Personal Travel,Eco,2092,2,1,2,4,2,2,2,2,1,3,4,4,4,2,22,1.8,0
18832,Female,1,55,Personal Travel,Eco,540,1,1,5,1,1,2,1,1,4,4,4,4,4,1,0,0.3,1
19407,Male,1,66,Personal Travel,Eco Plus,2230,1,4,1,4,1,1,1,3,5,3,4,1,4,1,147,14,0
10568,Male,1,35,Personal Travel,Eco,1923,3,0,3,4,5,3,5,5,4,5,5,3,4,5,0,2,0
18120,Female,1,55,Business travel,Business,473,1,4,1,1,2,5,4,5,5,5,5,3,5,5,0,0,1
12175,Female,0,22,Business travel,Eco,1449,3,0,3,2,5,3,4,5,4,4,3,2,2,5,88,9.1,0
20611,Female,0,50,Business travel,Eco,2599,3,3,3,1,5,3,5,5,1,1,4,3,2,5,0,0,0
15070,Male,1,25,Business travel,Business,2025,1,1,1,1,5,5,5,5,4,5,4,4,5,5,0,0,1
10420,Female,1,51,Business travel,Eco,602,2,2,2,2,5,4,3,2,2,2,2,2,2,1,0,0.1,1
19855,Female,1,44,Business travel,Business,932,2,2,2,2,3,5,5,3,3,4,3,5,3,5,1,0,1
11907,Female,1,25,Business travel,Business,4764,3,2,2,2,3,3,3,3,4,1,3,4,3,3,0,0,0
20725,Male,1,48,Business travel,Business,520,5,5,5,5,4,5,5,5,5,5,5,3,5,4,1,0,1
14625,Female,1,65,Personal Travel,Eco,360,4,4,4,4,4,3,4,5,5,5,5,3,5,3,0,0,1
16541,Male,1,28,Business travel,Business,5173,1,2,2,2,1,1,1,1,4,2,3,1,3,1,0,0.3,0
20598,Male,1,69,Personal Travel,Eco,1058,2,5,2,5,5,2,5,5,5,3,5,4,5,5,7,1.2,0
12134,Male,1,23,Personal Travel,Eco,2342,2,4,2,5,5,2,5,5,5,5,5,4,5,5,50,4.5,0
21043,Female,1,30,Business travel,Business,2947,1,3,3,3,1,1,1,1,3,3,4,3,4,1,34,1.4,0
13745,Female,1,40,Business travel,Business,624,2,2,1,2,3,4,5,4,4,4,4,3,4,3,0,0,1
11093,Female,1,60,Personal Travel,Eco,1064,2,2,2,2,5,4,4,5,5,5,5,3,5,4,11,0,1
21166,Male,1,47,Business travel,Business,744,4,4,2,4,2,4,5,4,4,4,4,4,4,5,0,0,1
17238,Female,1,60,Personal Travel,Eco,529,4,4,4,4,3,4,5,5,5,5,5,5,5,3,0,0,1
20783,Female,1,22,Business travel,Business,3704,4,1,1,1,4,4,4,4,1,2,3,1,3,4,46,5.1,0
14615,Female,1,27,Business travel,Business,4705,2,1,1,1,2,2,2,2,2,4,2,2,2,2,0,0,0
15783,Male,1,32,Business travel,Business,2463,2,2,2,2,4,4,4,4,4,4,5,4,5,4,0,0,1
17400,Female,1,47,Business travel,Business,2442,3,3,3,3,5,3,2,3,3,3,3,3,3,2,106,11.9,0
12916,Male,1,16,Personal Travel,Eco,2175,4,3,3,3,3,3,3,3,4,4,3,1,2,3,0,0,0
15368,Male,1,48,Personal Travel,Eco,2759,3,3,3,4,3,5,5,5,4,2,3,5,1,5,150,13.6,0
10001,Male,0,9,Business travel,Eco,2131,2,3,2,4,4,2,4,4,1,4,3,3,3,4,121,10.3,0
18519,Male,0,25,Business travel,Business,1479,1,4,1,1,4,1,4,4,5,3,4,5,5,4,0,0,0
18459,Female,0,20,Business travel,Eco,2813,2,3,3,2,4,3,5,4,4,4,4,4,4,4,0,0,0
15452,Female,1,58,Personal Travel,Eco,548,5,3,5,3,3,1,3,4,4,5,4,1,4,1,3,0,1
13130,Female,1,43,Personal Travel,Eco,2139,4,4,4,3,3,5,5,3,3,4,3,4,3,3,0,1.1,1
20445,Male,1,52,Business travel,Eco Plus,2397,2,3,1,1,2,2,2,2,4,1,2,5,2,2,0,0,1
21945,Female,0,12,Business travel,Eco,2081,2,2,2,4,2,2,2,2,4,2,3,2,3,2,4,0.6,0
11047,Male,1,66,Personal Travel,Eco,2170,2,4,2,1,2,2,2,2,2,3,5,2,1,2,0,0,0
11831,Female,1,43,Business travel,Eco,963,4,5,5,5,1,1,3,4,4,4,4,1,4,3,0,0.1,1
21407,Male,1,66,Personal Travel,Eco Plus,2178,2,2,2,4,5,2,5,5,3,5,3,3,4,5,0,0,0
15098,Female,1,41,Business travel,Business,3589,1,1,1,1,5,5,5,5,5,5,5,3,5,4,6,0,1
14881,Male,1,33,Business travel,Business,2587,3,3,2,3,3,3,3,3,1,2,3,3,4,3,0,0,0
21746,Male,1,55,Personal Travel,Eco,1688,2,2,2,4,4,2,4,4,3,3,3,1,3,4,0,0,0
19202,Female,1,54,Business travel,Business,754,1,1,1,1,3,4,4,4,4,5,4,5,4,3,33,2.3,1
16098,Male,1,50,Business travel,Business,462,1,1,3,1,3,4,4,4,4,4,4,5,4,3,0,0,1
13984,Male,0,20,Business travel,Business,2489,4,0,4,3,2,4,2,2,5,4,4,4,5,2,0,1,1
17264,Female,1,22,Personal Travel,Eco,3065,2,2,2,2,4,4,5,4,4,4,5,1,4,3,10,0,1
15491,Female,1,39,Business travel,Eco,3269,4,4,4,4,4,4,4,4,1,2,4,1,3,4,0,0,0
14256,Female,0,23,Business travel,Eco,3858,4,4,4,3,1,4,1,1,3,3,4,3,3,1,4,2.1,0
16372,Male,1,50,Personal Travel,Eco,2026,4,1,4,4,4,4,4,4,3,4,3,2,3,4,19,1.6,0
15006,Male,1,48,Business travel,Business,781,1,1,1,1,5,5,5,5,5,5,5,3,5,4,0,0,1
14670,Male,1,16,Business travel,Business,3601,2,2,2,2,4,4,4,4,4,4,3,3,5,4,0,0,1
22451,Female,1,42,Business travel,Business,434,1,1,1,1,3,5,4,4,4,4,4,5,4,3,6,0,1
14400,Female,1,36,Business travel,Business,2076,1,0,0,3,5,3,4,3,3,0,1,4,3,3,5,1.3,0
12940,Female,1,50,Business travel,Eco Plus,512,4,4,4,4,5,2,4,4,4,4,4,4,4,4,0,0,1
15295,Female,1,23,Personal Travel,Eco,942,5,2,5,3,2,4,3,5,5,5,1,4,5,4,0,0,1
18675,Female,1,49,Business travel,Business,2202,2,1,1,1,5,4,3,2,2,2,2,4,2,4,0,0,0
16971,Female,1,53,Business travel,Business,1433,1,1,1,1,2,4,5,4,4,4,4,3,4,3,22,2.6,1
16860,Male,1,38,Personal Travel,Business,343,1,4,1,3,4,5,5,5,5,1,5,4,5,3,0,0,0
20912,Female,1,55,Personal Travel,Eco,382,2,2,2,2,3,1,4,5,5,5,5,4,5,5,1,0,1
