Employee_ID,Gender,Age,Days_off,Rotations,Satis_leader,Satis_team,Emails,Tenure,Bonus,Distance,Kids,Overtime,Marital_status,Department,Churn_risk
1002958,female,38,15,1,0.258358663,1.184,5,1.424657534,0.68,3.2,1,9.5,married,sales,low
1002959,male,33,2,1,0.197568389,0.8,18,16.21917808,0.45,3.46,0,10.2,together,sales,medium
1002960,female,35,12,0,0.258358663,1.216,36,6.575342466,0.494,3.1,0,9.3,together,sales,low
1002961,male,33,7,1,0.683890578,0.496,10,8,0.076,2.97,1,12.2,together,computer services,medium
1002962,male,31,7,1,0.501519757,0.544,29,10.84931507,0.031,3.1,0,12.3,together,sales,medium
1002963,female,31,10,0,0.364741641,1.12,13,2.849315068,0.358,3.4,1,12.5,together,marketing,medium
1002964,male,36,6,1,2.560790274,0.864,23,14.79452055,0.98,3.16,0,9,married,human resources,medium
1002965,female,53,4,1,0.607902736,1.664,4,2.520547945,0.96,3.28,1,10.1,married,sales,medium
1002966,male,29,6,1,0.334346505,0.576,15,7.671232877,-0.01,3.16,0,12.7,together,sales,medium
1002967,male,33,6,0,1.246200608,0.672,41,19.7260274,0.644,3.16,0,9.1,together,accounting,low
1002968,male,28,6,1,0.273556231,0.816,13,21.91780822,0.45,3.49,0,10.5,together,marketing,low
1002969,male,28,6,1,0.94224924,0.448,37,11.39726027,0.161,3.28,1,11.8,together,accounting,medium
1002970,male,34,11,0,0.227963526,1.136,19,12.82191781,0.496,3.22,1,9.8,together,sales,low
1002971,male,33,4,1,0.547112462,0.528,16,8.547945205,0.3,2.91,1,11.4,together,sales,medium
1002972,male,33,4,1,1.306990881,0.72,37,24.21917808,0.54,3.25,1,10.4,together,sales,medium
1002973,male,28,13,0,0.182370821,0.96,9,11.83561644,0.31,3.11,0,8.7,together,sales,low
1002974,male,31,6,1,2.849544073,0.912,65,24.54794521,0.956,3.11,1,9.1,together,accounting,low
1002975,male,38,3,1,0.243161094,0.576,24,13.04109589,0.396,3.18,1,10.1,married,sales,medium
1002976,male,32,3,1,0.349544073,0.528,14,8.98630137,0.132,3.1,1,11.2,together,human resources,medium
1002977,male,32,4,1,0.167173252,0.96,36,11.39726027,0.317,2.99,0,9.2,together,computer services,low
1002978,male,39,4,1,1.79331307,0.88,51,18.63013699,1.04,3.34,1,8.9,married,marketing,medium
1002979,male,33,3,1,0.136778116,0.592,22,10.4109589,0.14,3.25,0,10.9,together,sales,medium
1002980,male,29,3,1,1.671732523,0.56,46,12.71232877,0.602,3.12,0,9.1,together,finances,medium
1002981,female,33,9,0,0.273556231,1.312,27,5.589041096,0.634,3.49,1,10.4,together,sales,low
1002982,male,33,6,1,0.212765957,0.576,42,11.94520548,0.119,3.31,1,11.6,together,sales,medium
1002983,male,34,6,1,2.522796353,0.896,53,26.08219178,1.17,2.96,1,8.7,together,human resources,medium
1002984,male,28,5,1,1.747720365,0.8,51,14.57534247,0.476,3.22,0,10.8,together,human resources,medium
1002985,female,33,14,0,0.288753799,1.2,16,5.589041096,0.685,3.38,1,9.5,together,accounting,low
1002986,male,31,4,1,1.299392097,0.32,20,9.424657534,0.146,3.19,0,13.4,together,computer services,medium
1002987,male,30,6,1,1.610942249,0.624,32,13.15068493,0.62,3.31,0,10.1,together,sales,medium
1002988,female,40,13,0,0.303951368,1.616,13,5.369863014,0.62,3.14,1,11,married,sales,low
1002989,male,32,5,1,0.972644377,0.768,44,18.84931507,0.44,3.29,1,10.5,together,marketing,medium
1002990,male,36,5,1,0.197568389,0.688,47,16.98630137,0.37,3.42,1,10.1,married,sales,medium
1002991,male,32,5,1,0.273556231,0.848,6,13.26027397,0.3,3.23,1,11.4,together,marketing,low
1002992,male,37,3,1,0.364741641,0.464,52,13.04109589,-0.056,3.03,0,12.9,married,marketing,medium
1002993,male,28,7,1,0.136778116,0.528,9,7.123287671,-0.066,3.24,0,12.1,together,sales,low
1002994,male,32,3,1,1.337386018,0.928,24,12.05479452,0.72,3.4,0,8.8,together,sales,medium
1002995,male,29,4,1,1.519756839,1.296,34,13.80821918,0.62,2.95,0,8.9,together,computer services,low
1002996,male,33,6,1,1.382978723,0.576,45,15.34246575,0.216,2.98,0,12,together,finances,medium
1002997,female,41,10,1,0.410334347,1.392,24,13.36986301,0.82,3.26,1,9.5,married,human resources,low
1002998,female,45,11,1,0.303951368,0.624,5,2.082191781,0.585,3.3,1,12.4,married,computer services,medium
1002999,male,31,4,1,1.610942249,0.56,42,15.67123288,0.572,3.08,0,9.8,together,sales,medium
1003000,male,30,6,1,1.185410334,0.736,35,21.04109589,0.55,3.1,0,9,together,finances,low
1003001,male,32,5,1,1.124620061,0.704,56,20.71232877,0.58,3.22,0,9.3,together,marketing,medium
1003002,male,36,9,1,1.519756839,2.704,22,23.01369863,0.776,3.02,1,9.5,married,accounting,low
1003003,male,33,4,1,0.136778116,0.304,4,3.068493151,-0.069,3.2,0,12,together,marketing,medium
1003004,male,32,7,1,0.364741641,0.768,25,17.20547945,0.133,3.2,1,11.1,together,sales,medium
1003005,female,41,12,0,0.364741641,1.072,10,4.602739726,0.69,3.19,1,9.5,married,sales,low
1003006,male,30,9,0,0.167173252,0.48,10,14.35616438,0.05,2.97,0,10.8,together,sales,low
1003007,male,28,5,1,0.197568389,0.4,23,12.16438356,-0.039,3.36,0,12.7,together,marketing,medium
1003008,male,36,5,1,0.167173252,0.672,9,6.575342466,0.15,2.89,1,10.6,married,marketing,low
1003009,male,34,7,1,0.486322188,0.8,14,14.90410959,0.36,3.25,0,10.2,together,human resources,low
1003010,male,32,5,1,0.151975684,0.832,35,16,0.3,3.45,0,10,together,finances,medium
1003011,female,73,13,1,0.638297872,1.52,10,2.520547945,1.315,2.92,1,11.1,married,sales,low
1003012,male,26,3,1,0.699088146,0.464,22,11.39726027,0.49,3.34,0,9,together,computer services,low
1003013,male,31,9,1,0.759878419,2.512,49,15.89041096,0.471,3.17,0,9.4,together,sales,low
1003014,male,35,6,2,0.197568389,2.56,44,16.32876712,0.48,3.08,0,8.9,together,computer services,low
1003015,male,31,4,1,0.250759878,0.4,42,11.28767123,0.022,3.11,0,11.4,together,marketing,low
1003016,male,32,4,1,0.243161094,0.624,27,10.73972603,-0.02,3.09,0,12.3,together,marketing,medium
1003017,male,31,7,1,0.972644377,0.928,27,16.54794521,0.54,3.16,0,9.6,together,sales,low
1003018,male,46,5,2,1.519756839,0.896,36,24.65753425,0.77,3.06,0,10,married,accounting,low
1003019,female,35,8,0,0.455927052,1.392,21,4.712328767,0.64,3.32,1,10.5,together,sales,medium
1003020,male,32,5,1,0.258358663,0.752,6,14.68493151,0.29,3.15,1,11.4,together,sales,medium
1003021,male,34,5,1,1.200607903,0.784,38,17.20547945,0.63,3.13,0,8.9,together,accounting,medium
1003022,male,29,4,1,1.03343465,0.576,64,26.84931507,0.51,3.06,0,9.3,together,sales,medium
1003023,male,34,5,1,1.626139818,0.672,26,8.876712329,0.54,2.86,0,9.7,together,human resources,medium
1003024,male,31,7,1,1.534954407,0.8,29,15.34246575,0.628,3.07,0,9.4,together,accounting,low
1003025,male,28,5,0,1.474164134,0.768,101,22.68493151,0.571,3.05,0,9.1,together,computer services,low
1003026,male,29,5,1,0.881458967,0.608,52,16.98630137,0.5,3.28,0,9.4,together,human resources,medium
1003027,female,31,15,0,0.273556231,1.248,6,1.315068493,0.6,3.55,1,9.95,together,finances,low
1003028,male,31,7,1,0.957446809,0.976,22,16.32876712,0.53,3.16,0,9.6,together,sales,medium
1003029,male,33,5,2,0.197568389,2.384,70,11.94520548,0.304,2.93,0,9.2,together,computer services,medium
1003030,female,44,5,1,0.364741641,1.184,6,1.97260274,0.62,3.2,1,12,married,marketing,medium
1003031,male,32,4,1,1.496960486,0.88,41,11.28767123,0.532,2.98,1,10.5,together,finances,medium
1003032,male,23,5,1,0.334346505,0.624,31,10.95890411,0.098,3.69,1,11.7,together,marketing,medium
1003033,female,39,7,1,0.273556231,6.608,9,2.849315068,0.79,3.06,1,9.1,married,finances,medium
1003034,female,50,8,1,0.319148936,2,15,5.369863014,0.8,3.03,1,9.7,married,computer services,medium
1003035,male,34,6,1,0.258358663,0.48,23,14.02739726,0.29,3.17,1,10.9,together,accounting,low
1003036,female,35,7,1,0.258358663,1.264,26,7.123287671,0.716,3.46,1,9.5,together,sales,medium
1003037,female,33,10,1,0.425531915,1.088,6,1.753424658,0.682,3.24,1,10.3,together,finances,low
1003038,male,27,5,1,1.527355623,0.624,63,17.75342466,0.375,3.33,1,11.2,together,sales,medium
1003039,female,43,9,1,0.364741641,1.376,23,12.71232877,0.76,3.23,1,9.5,married,marketing,low
1003040,female,35,14,0,0.319148936,1.088,30,3.835616438,0.533,3.48,1,11.4,together,marketing,medium
1003041,male,35,7,1,1.155015198,0.64,45,23.56164384,0.65,3.11,1,9.2,together,marketing,medium
1003042,female,36,11,0,0.303951368,1.296,17,11.83561644,0.62,3.32,1,9.5,married,computer services,low
1003043,male,37,6,1,1.686930091,0.528,43,22.79452055,0.69,3.14,0,10.3,married,sales,low
1003044,male,28,3,1,2.294832827,0.528,28,13.5890411,0.684,2.87,0,9.5,together,sales,low
1003045,female,47,6,1,0.395136778,0.944,5,1.424657534,0.76,3.05,1,10.5,married,finances,medium
1003046,male,33,4,1,2.386018237,0.72,68,20.05479452,0.922,3.25,1,9.4,together,sales,low
1003047,male,27,5,1,0.167173252,0.784,28,16.43835616,0.27,3.13,0,9.3,together,finances,low
1003048,male,32,5,1,1.808510638,0.688,64,24.76712329,0.7,3.02,1,9.3,together,finances,low
1003049,male,37,3,2,2.583586626,0.8,69,23.01369863,1.04,3.15,1,9.3,married,sales,medium
1003050,male,33,7,1,0.47112462,0.544,28,14.68493151,-0.03,3.26,0,13.1,together,sales,medium
1003051,male,39,6,1,2.697568389,0.752,25,23.89041096,1.016,2.98,1,9.1,married,human resources,low
1003052,male,32,6,1,1.603343465,0.592,4,3.068493151,0.184,3.07,0,12.7,together,sales,medium
1003053,male,31,5,1,1.23100304,0.72,54,19.7260274,0.58,3.08,0,9.2,together,sales,low
1003054,male,29,6,1,0.714285714,0.944,28,8.876712329,0.036,3.24,1,12.7,together,sales,high
1003055,male,32,7,2,0.197568389,0.928,12,18.73972603,0.31,3.06,0,9.7,together,finances,low
1003056,male,32,5,1,0.714285714,0.64,43,17.64383562,0.35,3.2,1,10.6,together,finances,medium
1003057,male,36,6,1,1.352583587,0.576,8,12.82191781,0.35,3.06,0,12,married,computer services,medium
1003058,male,38,4,1,1.23100304,0.816,51,22.46575342,0.54,3.1,1,11,married,marketing,medium
1003059,male,30,6,1,0.151975684,0.96,15,13.15068493,0.24,3.06,0,9.5,together,sales,low
1003060,male,31,5,1,1.23100304,0.768,45,19.28767123,0.472,3.11,1,10.1,together,marketing,medium
1003061,male,31,7,1,0.987841945,0.976,23,16.43835616,0.54,3.14,0,9.6,together,sales,medium
1003062,male,33,5,1,2.705167173,0.736,39,15.89041096,0.98,3.32,0,8.7,together,sales,low
1003063,male,29,4,1,0.303951368,0.8,23,13.15068493,0.204,3.24,0,10.4,together,sales,medium
1003064,male,38,6,1,0.288753799,0.464,18,8.657534247,0.23,,1,11.8,married,finances,medium
1003065,male,32,8,1,0.904255319,1.296,76,33.20547945,0.705,3.4,1,9.4,together,sales,low
1003066,male,33,5,1,3.145896657,0.72,45,18.63013699,1.1,3,0,8.8,together,sales,medium
1003067,male,35,3,1,0.167173252,0.368,42,11.39726027,0.112,3.28,1,11.8,together,finances,medium
1003068,male,34,5,1,0.395136778,0.8,24,14.46575342,0.138,3.04,1,11.2,together,human resources,medium
1003069,male,33,6,1,0.243161094,0.56,34,13.80821918,0.058,3.26,0,12.3,together,sales,medium
1003070,female,33,10,0,0.273556231,1.248,10,2.520547945,0.636,3.53,1,10.4,together,sales,low
1003071,male,36,19,1,10,1.184,8,17.53424658,4.898,3.39,1,11.7,married,sales,medium
1003072,male,29,3,1,0.243161094,0.528,59,16.21917808,0.14,3.44,1,11.4,together,accounting,low
1003073,female,32,14,0,0.85106383,1.984,21,6.356164384,0.97,3.46,1,10.2,together,human resources,low
1003074,male,30,6,1,2.006079027,0.736,57,22.46575342,0.75,3.17,0,9.6,together,sales,low
1003075,female,31,15,0,0.364741641,1.248,17,3.506849315,0.55,3.55,1,12.8,together,human resources,medium
1003076,female,33,7,1,0.319148936,1.184,24,4.821917808,0.534,3.4,1,11,together,sales,medium
1003077,male,28,6,1,2.3556231,0.576,31,14.68493151,0.408,3.19,0,13,together,accounting,medium
1003078,male,29,4,1,2.112462006,0.736,68,19.61643836,0.71,3.36,1,10.4,together,marketing,medium
1003079,male,34,3,1,0.957446809,0.816,35,26.30136986,0.63,3.36,1,10,together,human resources,medium
1003080,male,28,7,1,0.182370821,0.464,10,11.17808219,0.03,3.46,0,11.9,together,sales,medium
1003081,male,33,5,1,0.227963526,0.832,51,14.02739726,0.41,3.41,1,10.4,together,sales,medium
1003082,male,32,6,1,0.531914894,0.864,26,20.71232877,0.489,3.42,1,10.4,together,human resources,low
1003083,male,27,6,1,0.721884498,0.528,23,10.30136986,0.1,3.42,0,11.8,together,sales,medium
1003084,male,32,9,1,3.958966565,0.496,27,13.36986301,1.295,3.06,0,10.6,together,finances,medium
1003085,male,29,6,1,1.284194529,0.496,32,18.84931507,0.58,3.39,1,9.7,together,sales,medium
1003086,male,31,5,1,1.717325228,0.688,64,18.95890411,0.632,3.08,1,9.9,together,finances,medium
1003087,male,30,4,1,1.70212766,0.736,53,16.32876712,0.479,3.21,0,10.8,together,finances,low
1003088,male,28,4,1,0.349544073,0.528,28,12.16438356,-0.038,3.16,0,12.4,together,sales,medium
1003089,female,36,8,0,0.258358663,1.552,19,2.95890411,0.596,3.16,0,9.4,married,accounting,low
1003090,male,32,4,1,0.212765957,1.024,37,17.53424658,0.24,3.37,0,11.1,together,computer services,low
1003091,male,32,4,1,2.750759878,0.736,32,14.57534247,1,3.27,0,8.8,together,human resources,low
1003092,male,27,5,1,1.208206687,0.672,16,11.83561644,0.486,3.44,1,10.3,together,finances,medium
1003093,female,53,5,1,0.547112462,1.136,6,2.082191781,0.86,3.12,1,9.3,married,finances,medium
1003094,male,29,5,1,0.212765957,0.8,20,8.109589041,0.31,3.32,0,9.8,together,human resources,medium
1003095,female,46,6,1,0.258358663,0.992,3,0.98630137,0.48,3.14,1,11.5,married,human resources,medium
1003096,male,33,8,1,0.167173252,0.768,11,15.12328767,0.29,3.01,0,9.3,together,sales,low
1003097,female,29,20,0,0.303951368,0.912,15,3.616438356,0.488,3.6,0,11.2,together,sales,medium
1003098,male,31,6,1,1.732522796,0.56,57,15.01369863,0.732,3.08,1,8.9,together,sales,medium
1003099,male,28,5,1,0.197568389,0.848,66,16.43835616,0.24,3.21,1,10.4,together,human resources,medium
1003100,male,27,4,1,0.151975684,0.56,40,9.424657534,-0.007,3.5,0,11.7,together,marketing,low
1003101,male,32,4,1,0.94224924,0.832,22,11.61643836,0.35,3.09,1,10.8,together,finances,low
1003102,male,36,6,1,0.258358663,0.576,46,21.36986301,0.3,3.03,0,10.5,married,computer services,low
1003103,male,37,3,1,0.182370821,0.72,71,17.75342466,0.14,3.07,0,11,married,sales,medium
1003104,female,47,13,1,0.273556231,0.848,5,1.534246575,0.82,3.17,0,10,married,marketing,medium
1003105,male,36,5,1,0.486322188,0.432,28,9.534246575,0.19,3.03,0,11.3,married,sales,medium
1003106,male,42,6,1,0.303951368,0.944,10,12.2739726,0.58,3.15,0,10.1,married,accounting,low
1003107,female,43,13,0,0.455927052,1.456,12,5.260273973,0.888,3.31,1,9.5,married,finances,medium
1003108,female,70,4,1,0.334346505,1.2,10,2.630136986,1.005,3.07,1,9.2,married,sales,medium
1003109,male,28,3,1,0.911854103,0.8,26,14.68493151,0.39,3.08,1,9.8,together,finances,medium
1003110,male,30,4,1,1.550151976,0.688,40,11.61643836,0.632,3.16,1,9.7,together,sales,medium
1003111,male,32,7,1,1.534954407,0.848,37,16.54794521,0.63,3.07,0,9.4,together,sales,low
1003112,male,33,4,1,0.319148936,0.88,39,21.69863014,0.51,3.52,1,10.2,together,marketing,medium
1003113,female,37,15,1,0.303951368,1.888,30,14.68493151,0.68,3.24,1,9.4,married,human resources,low
1003114,male,29,4,1,0.85106383,0.624,31,14.02739726,0.296,3.12,0,10.4,together,sales,medium
1003115,male,28,7,1,2.788753799,0.8,33,20.16438356,0.943,3.12,1,9.3,together,accounting,low
1003116,male,29,5,1,1.808510638,0.8,65,19.61643836,0.659,3.06,1,9.3,together,human resources,medium
1003117,male,29,6,1,0.167173252,0.512,31,12.16438356,-0.11,2.97,0,12.2,together,sales,medium
1003118,male,33,5,1,3.145896657,0.72,45,18.63013699,1.1,3,0,8.8,together,accounting,medium
1003119,male,32,4,1,1.489361702,0.624,29,12.38356164,0.406,3.11,0,10.9,together,accounting,medium
1003120,female,32,12,0,0.288753799,1.088,28,4.164383562,0.651,3.42,1,9.5,together,sales,medium
1003121,male,30,5,1,0.151975684,0.432,31,9.863013699,-0.074,3.24,0,12.3,together,sales,medium
1003122,male,25,6,1,0.182370821,0.464,25,10.19178082,-0.258,3.31,0,13.6,together,accounting,medium
1003123,male,37,6,1,0.866261398,0.704,31,13.5890411,0.48,3.16,1,10.2,married,sales,medium
1003124,male,29,6,1,0.334346505,0.576,28,14.02739726,0.01,3.13,0,11.6,together,sales,medium
1003125,male,26,4,1,0.121580547,0.688,20,7.342465753,0.112,3.28,0,9.9,together,computer services,medium
1003126,male,40,3,1,0.516717325,0.64,41,15.67123288,0.32,2.95,0,10.2,married,marketing,medium
1003127,male,33,5,2,0.197568389,2.768,34,13.26027397,0.334,3.04,0,9.2,together,human resources,medium
1003128,male,28,7,1,0.714285714,0.464,21,10.30136986,0.1,3.29,1,12.3,together,marketing,medium
1003129,male,32,6,1,0.182370821,0.384,20,18.19178082,0.208,3.05,1,9.8,together,sales,medium
1003130,female,27,9,0,0.243161094,0.672,3,1.205479452,0.44,3.48,1,11.7,together,human resources,medium
1003131,male,27,8,1,0.364741641,0.544,19,8.438356164,0.184,3.25,0,10.9,together,sales,low
1003132,male,36,8,1,1.519756839,0.896,35,19.50684932,0.74,3.26,1,10.2,married,human resources,low
1003133,female,57,5,1,0.47112462,1.264,28,5.04109589,0.93,3.2,1,10.2,married,computer services,medium
1003134,male,31,4,1,0.972644377,0.768,40,27.50684932,0.56,3.29,1,10,together,accounting,low
1003135,male,26,8,1,0.364741641,0.352,34,10.63013699,-0.085,3.22,0,12.8,together,computer services,medium
1003136,male,32,9,0,0.136778116,0.864,5,13.80821918,0.2,3.1,0,10.4,together,sales,medium
1003137,male,31,4,1,0.197568389,0.432,42,13.69863014,-0.061,3.24,0,12.8,together,computer services,medium
1003138,male,28,3,1,2.294832827,0.528,28,13.5890411,0.684,2.87,0,9.5,together,finances,low
1003139,male,34,4,1,0.182370821,0.704,12,15.67123288,0.18,3.2,0,11.3,together,sales,medium
1003140,male,31,4,1,0.151975684,0.512,14,7.780821918,-0.088,3.31,0,13,together,finances,medium
1003141,male,35,5,1,0.623100304,0.656,95,17.8630137,0.184,2.92,1,11.3,together,computer services,medium
1003142,male,34,4,1,0.151975684,0.592,66,15.78082192,0.23,3.11,1,10.2,together,accounting,medium
1003143,male,29,5,1,1.048632219,0.832,23,12.93150685,0.38,3.23,0,10.4,together,sales,medium
1003144,male,34,8,1,0.828267477,0.256,26,9.863013699,-0.049,2.84,1,13.2,together,computer services,medium
1003145,male,44,6,1,0.334346505,0.8,17,13.04109589,0.62,3.12,1,10.3,married,sales,low
1003146,female,33,8,1,0.273556231,1.168,31,7.671232877,0.685,3.42,1,9.5,together,sales,medium
1003147,male,31,11,0,0.410334347,0.544,56,13.36986301,0.06,3.15,0,11.9,together,sales,low
1003148,male,32,7,1,1.063829787,0.8,29,16.98630137,0.55,3.14,0,9.5,together,human resources,low
1003149,male,31,4,1,0.167173252,0.624,25,8.547945205,0.26,3.39,1,10.2,together,accounting,medium
1003150,female,35,10,0,0.288753799,1.36,12,3.835616438,0.68,3.38,1,9.5,together,sales,medium
1003151,female,70,4,1,0.334346505,1.2,10,2.630136986,1.005,3.07,1,9.2,married,marketing,medium
1003152,male,31,13,1,0.668693009,0.512,19,8.547945205,0.036,3.11,1,12.9,together,accounting,medium
1003153,male,44,5,1,2.5,1.008,52.5,30.90410959,1.098,3.1,1,9.3,married,marketing,low
1003154,male,27,8,0,1.914893617,0.544,22,12.60273973,0.64,3.28,1,9.9,together,marketing,medium
1003155,female,41,13,1,0.258358663,1.184,4,2.520547945,0.71,3.15,1,9.2,married,accounting,low
1003156,male,34,4,1,0.212765957,0.912,33,14.79452055,0.3,3.12,1,9.6,together,marketing,medium
1003157,male,32,8,1,1.610942249,0.528,24,9.534246575,0.265,3.15,0,12.8,together,computer services,medium
1003158,male,33,5,0,1.246200608,0.816,53,20.49315068,0.6,3.16,1,9.7,together,computer services,low
1003159,female,39,12,1,0.334346505,1.888,9,4.164383562,0.616,3.15,1,9.8,married,sales,low
1003160,female,40,9,1,0.288753799,5.904,15,4.164383562,0.634,3.01,1,9.4,married,sales,low
1003161,male,27,6,1,1.109422492,0.8,33,15.67123288,0.332,3.31,1,11.06666667,together,sales,medium
1003162,female,37,11,1,0.303951368,1.152,15,11.50684932,0.6,3.27,1,9.4,married,marketing,medium
1003163,male,31,3,1,0.303951368,0.72,24,14.35616438,0.284,3.3,1,10.5,together,sales,medium
1003164,male,33,4,1,0.425531915,0.576,44,14.46575342,0.078,3.34,0,12,together,human resources,medium
1003165,male,27,5,1,2.021276596,0.704,41,15.01369863,0.72,3.34,0,9.5,together,marketing,low
1003166,male,34,5,1,0.395136778,0.56,39,13.15068493,0.138,3.04,1,11.3,together,finances,medium
